location_id,address,province_name,town_name,location_type,record_id,source_id,time_of_record,visit_count,time_in_queue,assigned_employee_id,date,description,pollutant_ppm,biological,results,type_of_water_source,number_of_people_served,hour_of_day,day_of_week,percent_male,percent_female,percent_child
KiIs24099,42 Jengo Khama Avenue,Kilimani,Isiqalo,Urban,4444,KiIs24099224,2021/03/11 09:54,1,0,8,2021/03/14 09:54,Bacteria: Salmonella,0,267.371,Contaminated: Biological,well,186,9,Thursday,21.26,78.74,0.00
KiIs24100,13 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,22757,KiIs24100224,2021/12/14 09:00,1,0,8,,,,,,tap_in_home,592,9,Tuesday,20.16,79.84,0.00
KiIs24101,102 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,46762,KiIs24101224,2022/12/12 11:44,1,0,10,2022/12/15 11:44,"Inorganic contaminants: Selenium, Copper, Silver, Silver",1.00752,0,Contaminated: Chemical,well,240,11,Monday,22.22,77.78,0.00
KiIs24102,108 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,17004,KiIs24102224,2021/09/15 10:01,1,0,1,2021/09/18 10:01,Virus: Hepatitis A Virus,0,96.6341,Contaminated: Biological,well,294,10,Wednesday,19.66,80.34,0.00
KiIs24103,5 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,36554,KiIs24103224,2022/07/08 14:17,1,0,24,,,,,,tap_in_home_broken,766,14,Friday,33.80,66.20,0.00
KiIs24104,133 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,28392,KiIs24104224,2022/03/10 12:29,1,0,8,2022/03/13 12:29,Bacteria: E. coli,0,26.9562,Contaminated: Biological,well,396,12,Thursday,15.49,84.51,0.00
KiIs24105,66 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,20596,KiIs24105224,2021/11/10 11:13,1,0,8,2021/11/13 11:13,"Inorganic contaminants: Barium, Arsenic, Selenium, Mercury",2.29742,0,Contaminated: Chemical,well,312,11,Wednesday,9.77,90.23,0.00
KiIs24106,20 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,51039,KiIs24106224,2023/02/20 12:28,1,0,6,,,,,,tap_in_home,696,12,Monday,22.73,77.27,0.00
KiIs24107,107 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,48198,KiIs24107224,2023/01/02 15:12,1,0,8,2023/01/05 15:12,Clean,0.0686219,6.30338e-05,Clean,well,188,15,Monday,17.42,82.58,0.00
KiIs24108,138 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,42460,KiIs24108224,2022/10/06 11:06,1,0,32,2022/10/09 11:06,Clean,0.0347217,5.66863e-05,Clean,well,194,11,Thursday,24.53,75.47,0.00
KiIs24109,26 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,40698,KiIs24109224,2022/09/09 10:21,1,0,32,,,,,,tap_in_home,744,10,Friday,10.31,89.69,0.00
KiIs24110,84 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,2197,KiIs24110224,2021/02/04 15:09,1,0,12,2021/02/07 15:09,Clean,0.0692619,2.46445e-05,Clean,well,210,15,Thursday,34.52,65.48,0.00
KiIs24111,80 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,38788,KiIs24111224,2022/08/11 10:52,1,0,7,2022/08/14 10:52,Bacteria: Shigella,0,318.664,Contaminated: Biological,well,314,10,Thursday,17.95,82.05,0.00
KiIs24112,17 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,2105,KiIs24112224,2021/02/03 14:32,1,0,0,2021/02/06 14:32,Bacteria: Salmonella,0,267.371,Contaminated: Biological,well,188,14,Wednesday,14.06,85.94,0.00
KiIs24113,140 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,54328,KiIs24113224,2023/04/10 12:14,1,0,0,2023/04/13 12:14,"Inorganic contaminants: Arsenic, Barium, Zinc",3.52587,0,Contaminated: Chemical,well,306,12,Monday,27.78,72.22,0.00
KiIs24114,24 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,22143,KiIs24114224,2021/12/03 11:26,1,0,10,2021/12/06 11:26,Inorganic contaminants: Cadmium,4.30753,0,Contaminated: Chemical,well,320,11,Friday,20.57,79.43,0.00
KiIs24115,114 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,40970,KiIs24115224,2022/09/14 10:02,1,0,30,,,,,,tap_in_home_broken,692,10,Wednesday,21.31,78.69,0.00
KiIs24116,60 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,54772,KiIs24116224,2023/04/17 15:19,1,0,1,2023/04/20 15:19,Clean,0.0344906,4.42213e-05,Clean,well,220,15,Monday,16.36,83.64,0.00
KiIs24117,79 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,17170,KiIs24117224,2021/09/17 13:07,1,0,36,,,,,,tap_in_home,758,13,Friday,20.45,79.55,0.00
KiIs24118,85 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,15850,KiIs24118224,2021/08/30 11:56,1,28,30,,,,,,river,768,11,Monday,32.86,67.14,0.00
KiIs24119,51 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41544,KiIs24119224,2022/09/22 09:53,1,232,30,,,,,,shared_tap,2888,9,Thursday,13.28,86.72,0.00
KiIs24119,51 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41690,KiIs24119224,2022/09/23 16:45,2,270,30,,,,,,shared_tap,2888,16,Friday,7.87,73.23,18.90
KiIs24119,51 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41709,KiIs24119224,2022/09/24 14:36,3,217,30,,,,,,shared_tap,2888,14,Saturday,48.18,51.82,0.00
KiIs24119,51 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41718,KiIs24119224,2022/09/25 07:23,4,106,30,,,,,,shared_tap,2888,7,Sunday,33.33,57.14,9.52
KiIs24119,51 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41776,KiIs24119224,2022/09/26 12:49,5,330,30,,,,,,shared_tap,2888,12,Monday,33.33,66.67,0.00
KiIs24119,51 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41853,KiIs24119224,2022/09/27 14:01,6,242,30,,,,,,shared_tap,2888,14,Tuesday,9.80,90.20,0.00
KiIs24119,51 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41951,KiIs24119224,2022/09/28 16:39,7,172,30,,,,,,shared_tap,2888,16,Wednesday,8.42,53.68,37.89
KiIs24119,51 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41977,KiIs24119224,2022/09/29 10:26,8,251,30,,,,,,shared_tap,2888,10,Thursday,25.00,75.00,0.00
KiIs24120,55 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,48212,KiIs24120224,2023/01/02 16:23,1,0,2,,,,,,tap_in_home,368,16,Monday,7.89,71.05,21.05
KiIs24121,127 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,22816,KiIs24121224,2021/12/14 16:08,1,0,34,,,,,,tap_in_home,680,16,Tuesday,6.84,64.10,29.06
KiIs24122,68 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,56440,KiIs24122224,2023/05/11 15:06,1,7,32,,,,,,river,940,15,Thursday,10.20,89.80,0.00
KiIs24123,147 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,22438,KiIs24123224,2021/12/08 12:55,1,0,30,2021/12/11 12:55,"Inorganic contaminants: Zinc, Chromium, Copper, Barium",6.48136,0,Contaminated: Chemical,well,206,12,Wednesday,37.18,62.82,0.00
KiIs24124,126 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,36699,KiIs24124224,2022/07/11 14:56,1,0,46,,,,,,tap_in_home,820,14,Monday,32.93,67.07,0.00
KiIs24125,50 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,3336,KiIs24125224,2021/02/23 10:48,1,0,10,2021/02/26 10:48,"Inorganic contaminants: Cadmium, Arsenic, Selenium, Cadmium",5.58699,0,Contaminated: Chemical,well,358,10,Tuesday,29.03,70.97,0.00
KiIs24126,64 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,31010,KiIs24126224,2022/04/19 12:29,1,0,30,2022/04/22 12:29,Bacteria: Salmonella,0,267.371,Contaminated: Biological,well,178,12,Tuesday,16.31,83.69,0.00
KiIs24127,39 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,57110,KiIs24127224,2023/05/23 13:54,1,0,10,2023/05/26 13:54,"Inorganic contaminants: Selenium, Cadmium, Arsenic",6.83857,0,Contaminated: Chemical,well,244,13,Tuesday,14.88,85.12,0.00
KiIs24128,146 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,46407,KiIs24128224,2022/12/06 15:05,1,0,3,2022/12/09 15:05,Virus: Enteroviruses,0,262.668,Contaminated: Biological,well,394,15,Tuesday,31.88,68.12,0.00
KiIs24129,91 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,43208,KiIs24129224,2022/10/18 12:24,1,0,34,2022/10/21 12:24,Bacteria: E. coli,0,12.7129,Contaminated: Biological,well,294,12,Tuesday,14.84,85.16,0.00
KiIs24130,3 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,5121,KiIs24130224,2021/03/22 11:48,1,0,1,,,,,,tap_in_home_broken,764,11,Monday,23.29,76.71,0.00
KiIs24131,78 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,26192,KiIs24131224,2022/02/03 16:23,1,0,1,,,,,,tap_in_home_broken,830,16,Thursday,9.62,76.92,13.46
KiIs24132,49 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,33798,KiIs24132224,2022/05/31 11:27,1,0,48,,,,,,tap_in_home,300,11,Tuesday,22.52,77.48,0.00
KiIs24133,145 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,28814,KiIs24133224,2022/03/16 16:57,1,0,6,,,,,,tap_in_home,370,16,Wednesday,10.66,66.39,22.95
KiIs24134,77 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,580,KiIs24134224,2021/01/12 09:52,1,0,48,2021/01/15 09:52,Bacteria: E. coli,0,47.6822,Contaminated: Biological,well,160,9,Tuesday,9.35,90.65,0.00
KiIs24135,7 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,32136,KiIs24135224,2022/05/05 10:51,1,0,46,,,,,,tap_in_home_broken,700,10,Thursday,26.67,73.33,0.00
KiIs24136,81 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,8404,KiIs24136224,2021/05/11 13:35,1,0,1,2021/05/14 13:35,Virus: Hepatitis A Virus,0,96.6341,Contaminated: Biological,well,304,13,Tuesday,19.78,80.22,0.00
KiIs24137,141 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,24122,KiIs24137224,2022/01/03 13:51,1,12,8,,,,,,river,574,13,Monday,25.00,75.00,0.00
KiIs24138,61 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,57035,KiIs24138224,2023/05/22 13:48,1,0,3,2023/05/25 13:48,Bacteria: E. coli,0,9.03631,Contaminated: Biological,well,262,13,Monday,16.67,83.33,0.00
KiIs24139,96 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,34320,KiIs24139224,2022/06/08 09:42,1,20,38,,,,,,river,442,9,Wednesday,11.65,88.35,0.00
KiIs24140,23 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41200,KiIs24140224,2022/09/16 15:56,1,0,48,2022/09/19 15:56,Bacteria: Vibrio cholerae,0,182.88,Contaminated: Biological,well,296,15,Friday,28.21,71.79,0.00
KiIs24141,113 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,27538,KiIs24141224,2022/02/24 15:06,1,0,40,,,,,,tap_in_home,784,15,Thursday,13.71,86.29,0.00
KiIs24142,70 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,55434,KiIs24142224,2023/04/27 10:39,1,13,3,,,,,,river,704,10,Thursday,21.90,78.10,0.00
KiIs24143,139 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,50832,KiIs24143224,2023/02/16 11:04,1,0,8,,,,,,tap_in_home,732,11,Thursday,21.15,78.85,0.00
KiIs24144,86 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,16000,KiIs24144224,2021/08/31 16:22,1,0,2,2021/09/03 16:22,"Inorganic contaminants: Selenium, Zinc",9.0555,0,Contaminated: Chemical,well,326,16,Tuesday,4.51,69.92,25.56
KiIs24145,124 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,10092,KiIs24145224,2021/06/04 13:41,1,0,24,2021/06/07 13:41,"Inorganic contaminants: Barium, Barium, Chromium",3.54108,0,Contaminated: Chemical,well,298,13,Friday,21.90,78.10,0.00
KiIs24146,65 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,6507,KiIs24146224,2021/04/13 09:01,1,0,24,2021/04/16 09:01,Clean,0.0880363,2.96521e-05,Clean,well,172,9,Tuesday,12.28,87.72,0.00
KiIs24147,150 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,51989,KiIs24147224,2023/03/07 12:20,1,0,0,,,,,,tap_in_home_broken,744,12,Tuesday,24.14,75.86,0.00
KiIs24148,69 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41618,KiIs24148224,2022/09/23 09:14,1,0,36,2022/09/26 09:14,Bacteria: E. coli,0,19.5279,Contaminated: Biological,well,322,9,Friday,23.68,76.32,0.00
KiIs24149,9 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,36364,KiIs24149224,2022/07/06 12:18,1,0,34,2022/07/09 12:18,"Inorganic contaminants: Silver, Cadmium, Chromium, Barium",1.2535,0,Contaminated: Chemical,well,322,12,Wednesday,21.58,78.42,0.00
KiIs24150,52 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,35387,KiIs24150224,2022/06/22 10:12,1,0,30,2022/06/25 10:12,Bacteria: E. coli,0,32.7189,Contaminated: Biological,well,376,10,Wednesday,15.91,84.09,0.00
KiIs24151,15 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,49076,KiIs24151224,2023/01/17 12:33,1,0,40,,,,,,tap_in_home,524,12,Tuesday,22.76,77.24,0.00
KiIs24152,109 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,267,KiIs24152224,2021/01/06 16:40,1,0,26,2021/01/09 16:40,Clean,0.0570679,7.39365e-05,Clean,well,266,16,Wednesday,6.25,73.96,19.79
KiIs24153,76 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,59961,KiIs24153224,2023/07/07 10:18,1,0,30,2023/07/10 10:18,Clean,0.0489954,7.52108e-05,Clean,well,372,10,Friday,13.53,86.47,0.00
KiIs24154,25 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,34759,KiIs24154224,2022/06/14 13:27,1,0,36,,,,,,tap_in_home,434,13,Tuesday,19.35,80.65,0.00
KiIs24155,144 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,55841,KiIs24155224,2023/05/03 13:50,1,0,46,,,,,,tap_in_home_broken,892,13,Wednesday,15.44,84.56,0.00
KiIs24156,73 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,59793,KiIs24156224,2023/07/05 09:44,1,0,2,2023/07/08 09:44,Bacteria: Salmonella Typhi,0,3.8653,Contaminated: Biological,well,218,9,Wednesday,23.75,76.25,0.00
KiIs24157,143 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,608,KiIs24157224,2021/01/12 12:23,1,0,6,2021/01/15 12:23,Clean,0.0720096,6.29706e-05,Clean,well,312,12,Tuesday,25.84,74.16,0.00
KiIs24158,134 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,3396,KiIs24158224,2021/02/23 16:08,1,0,6,,,,,,tap_in_home,390,16,Tuesday,8.62,62.93,28.45
KiIs24159,111 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,35929,KiIs24159224,2022/06/30 11:17,1,0,12,2022/07/03 11:17,Clean,0.0788582,5.39647e-05,Clean,well,168,11,Thursday,27.96,72.04,0.00
KiIs24160,28 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,24424,KiIs24160224,2022/01/07 11:51,1,0,12,2022/01/10 11:51,Parasite: Cryptosporidium,0,485.162,Contaminated: Biological,well,292,11,Friday,19.64,80.36,0.00
KiIs24161,123 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,48740,KiIs24161224,2023/01/11 10:24,1,0,48,,,,,,tap_in_home,698,10,Wednesday,27.45,72.55,0.00
KiIs24162,105 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,59052,KiIs24162224,2023/06/23 11:11,1,0,2,2023/06/26 11:11,"Inorganic contaminants: Mercury, Selenium, Barium, Mercury",1.48137,0,Contaminated: Chemical,well,326,11,Friday,16.67,83.33,0.00
KiIs24163,58 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,52029,KiIs24163224,2023/03/07 16:32,1,0,48,2023/03/10 16:32,Bacteria: Salmonella,0,267.371,Contaminated: Biological,well,302,16,Tuesday,16.09,55.17,28.74
KiIs24164,130 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,9263,KiIs24164224,2021/05/24 15:17,1,14,42,,,,,,river,752,15,Monday,16.98,83.02,0.00
KiIs24165,40 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,35498,KiIs24165224,2022/06/23 12:45,1,0,36,2022/06/26 12:45,"Inorganic contaminants: Cadmium, Copper, Chromium",4.75602,0,Contaminated: Chemical,well,244,12,Thursday,10.77,89.23,0.00
KiIs24166,132 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,2656,KiIs24166224,2021/02/11 15:10,1,0,28,2021/02/14 15:10,Clean,0.084257,1.53113e-05,Clean,well,378,15,Thursday,8.66,91.34,0.00
KiIs24167,18 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,486,KiIs24167224,2021/01/11 10:11,1,0,10,,,,,,tap_in_home_broken,820,10,Monday,13.82,86.18,0.00
KiIs24168,128 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,11929,KiIs24168224,2021/07/01 09:34,1,0,3,2021/07/04 09:34,Virus: Enteroviruses,0,262.668,Contaminated: Biological,well,328,9,Thursday,19.12,80.88,0.00
KiIs24169,4 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,48162,KiIs24169224,2023/01/02 11:25,1,0,16,2023/01/05 11:25,Clean,0.0804712,6.96695e-05,Clean,well,316,11,Monday,31.18,68.82,0.00
KiIs24170,33 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,9867,KiIs24170224,2021/06/02 09:54,1,0,42,2021/06/05 09:54,Clean,0.0902601,3.24297e-05,Clean,well,298,9,Wednesday,14.81,85.19,0.00
KiIs24171,149 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,30320,KiIs24171224,2022/04/07 13:23,1,0,5,,,,,,tap_in_home_broken,988,13,Thursday,20.31,79.69,0.00
KiIs24172,106 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,5663,KiIs24172224,2021/03/31 09:01,1,0,48,2021/04/03 09:01,"Inorganic contaminants: Zinc, Arsenic, Arsenic, Mercury",3.9071,0,Contaminated: Chemical,well,372,9,Wednesday,28.36,71.64,0.00
KiIs24173,31 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,49312,KiIs24173224,2023/01/20 13:36,1,0,5,,,,,,tap_in_home,436,13,Friday,19.48,80.52,0.00
KiIs24174,75 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,7652,KiIs24174224,2021/04/29 14:52,1,0,2,,,,,,tap_in_home_broken,978,14,Thursday,18.07,81.93,0.00
KiIs24175,88 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,39276,KiIs24175224,2022/08/18 14:00,1,0,5,2022/08/21 14:00,Bacteria: Salmonella,0,267.371,Contaminated: Biological,well,386,14,Thursday,22.12,77.88,0.00
KiIs24176,100 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,21230,KiIs24176224,2021/11/19 12:24,1,0,48,2021/11/22 12:24,Bacteria: E. coli,0,3.68265,Contaminated: Biological,well,182,12,Friday,14.67,85.33,0.00
KiIs24177,34 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,44044,KiIs24177224,2022/11/01 14:48,1,0,5,2022/11/04 14:48,"Inorganic contaminants: Barium, Lead",4.84876,0,Contaminated: Chemical,well,320,14,Tuesday,21.11,78.89,0.00
KiIs24178,42 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,25728,KiIs24178224,2022/01/27 14:11,1,0,10,2022/01/30 14:11,Inorganic contaminants: Zinc,5.72677,0,Contaminated: Chemical,well,322,14,Thursday,16.33,83.67,0.00
KiIs24179,148 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,8506,KiIs24179224,2021/05/12 16:09,1,0,5,2021/05/15 16:09,Clean,0.0231438,6.03443e-05,Clean,well,188,16,Wednesday,12.50,51.14,36.36
KiIs24180,29 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,13245,KiIs24180224,2021/07/21 11:04,1,0,10,2021/07/24 11:04,Inorganic contaminants: Copper,1.69563,0,Contaminated: Chemical,well,242,11,Wednesday,9.24,90.76,0.00
KiIs24181,62 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,59759,KiIs24181224,2023/07/04 14:13,1,0,14,2023/07/07 14:13,Clean,0.0553102,5.22705e-05,Clean,well,336,14,Tuesday,28.42,71.58,0.00
KiIs24182,53 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,27766,KiIs24182224,2022/02/28 16:41,1,0,2,2022/03/03 16:41,Clean,0.0223233,9.08783e-05,Clean,well,358,16,Monday,14.43,53.61,31.96
KiIs24183,19 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,29878,KiIs24183224,2022/03/31 13:07,1,0,10,2022/04/03 13:07,Bacteria: Shigella,0,318.664,Contaminated: Biological,well,274,13,Thursday,18.60,81.40,0.00
KiIs24184,89 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,32469,KiIs24184224,2022/05/10 11:35,1,0,3,,,,,,tap_in_home_broken,576,11,Tuesday,10.66,89.34,0.00
KiIs24185,119 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,16461,KiIs24185224,2021/09/07 12:51,1,0,46,,,,,,tap_in_home,724,12,Tuesday,17.65,82.35,0.00
KiIs24186,121 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,28994,KiIs24186224,2022/03/18 15:10,1,77,34,,,,,,shared_tap,754,15,Friday,34.94,65.06,0.00
KiIs24186,121 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,29038,KiIs24186224,2022/03/19 17:33,2,58,34,,,,,,shared_tap,754,17,Saturday,24.68,44.16,31.17
KiIs24186,121 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,29054,KiIs24186224,2022/03/20 09:02,3,21,34,,,,,,shared_tap,754,9,Sunday,43.88,56.12,0.00
KiIs24186,121 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,29091,KiIs24186224,2022/03/21 10:49,4,64,34,,,,,,shared_tap,754,10,Monday,19.23,80.77,0.00
KiIs24186,121 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,29245,KiIs24186224,2022/03/22 18:26,5,40,34,,,,,,shared_tap,754,18,Tuesday,12.00,48.00,40.00
KiIs24186,121 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,29318,KiIs24186224,2022/03/23 15:10,6,74,34,,,,,,shared_tap,754,15,Wednesday,30.00,70.00,0.00
KiIs24186,121 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,29401,KiIs24186224,2022/03/24 14:29,7,48,34,,,,,,shared_tap,754,14,Thursday,16.50,83.50,0.00
KiIs24186,121 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,29508,KiIs24186224,2022/03/25 15:32,8,75,34,,,,,,shared_tap,754,15,Friday,19.31,80.69,0.00
KiIs24187,59 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,59073,KiIs24187224,2023/06/23 13:11,1,0,10,2023/06/26 13:11,Virus: Enteroviruses,0,262.668,Contaminated: Biological,well,352,13,Friday,24.49,75.51,0.00
KiIs24188,94 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,7092,KiIs24188224,2021/04/21 16:31,1,0,42,2021/04/24 16:31,Clean,0.0640425,6.45522e-06,Clean,well,284,16,Wednesday,10.71,68.75,20.54
KiIs24189,142 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,38903,KiIs24189224,2022/08/12 13:38,1,0,40,,,,,,tap_in_home,562,13,Friday,15.31,84.69,0.00
KiIs24190,82 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,57792,KiIs24190224,2023/06/02 13:14,1,0,46,,,,,,tap_in_home,582,13,Friday,32.61,67.39,0.00
KiIs24191,63 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,33757,KiIs24191224,2022/05/30 14:44,1,0,34,2022/06/02 14:44,Bacteria: Shigella,0,318.664,Contaminated: Biological,well,294,14,Monday,9.76,90.24,0.00
KiIs24192,57 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,29174,KiIs24192224,2022/03/22 09:48,1,0,30,2022/03/25 09:48,"Inorganic contaminants: Selenium, Zinc, Mercury, Zinc",4.32655,0,Contaminated: Chemical,well,174,9,Tuesday,13.04,86.96,0.00
KiIs24193,35 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,33231,KiIs24193224,2022/05/23 09:18,1,27,32,,,,,,river,838,9,Monday,15.62,84.38,0.00
KiIs24194,46 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,29303,KiIs24194224,2022/03/23 13:32,1,0,42,2022/03/26 13:32,Bacteria: Giardia Lamblia,0,495.898,Contaminated: Biological,well,268,13,Wednesday,12.99,87.01,0.00
KiIs24195,83 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,57070,KiIs24195224,2023/05/23 10:17,1,0,48,2023/05/26 10:17,Clean,0.0903636,7.45469e-05,Clean,well,260,10,Tuesday,10.20,89.80,0.00
KiIs24196,38 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,21410,KiIs24196224,2021/11/22 15:15,1,0,40,,,,,,tap_in_home,714,15,Monday,13.00,87.00,0.00
KiIs24197,115 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,24448,KiIs24197224,2022/01/07 14:12,1,7,2,,,,,,river,526,14,Friday,19.05,80.95,0.00
KiIs24198,44 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,47140,KiIs24198224,2022/12/16 15:50,1,0,1,,,,,,tap_in_home_broken,364,15,Friday,35.37,64.63,0.00
KiIs24199,27 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,55826,KiIs24199224,2023/05/03 12:39,1,0,26,,,,,,tap_in_home,654,12,Wednesday,15.00,85.00,0.00
KiIs24200,48 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41464,KiIs24200224,2022/09/21 11:05,1,212,30,,,,,,shared_tap,2612,11,Wednesday,15.15,84.85,0.00
KiIs24200,48 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41607,KiIs24200224,2022/09/22 18:57,2,244,30,,,,,,shared_tap,2612,18,Thursday,13.51,55.86,30.63
KiIs24200,48 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41626,KiIs24200224,2022/09/23 10:26,3,292,30,,,,,,shared_tap,2612,10,Friday,13.24,86.76,0.00
KiIs24200,48 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41695,KiIs24200224,2022/09/24 07:26,4,293,30,,,,,,shared_tap,2612,7,Saturday,23.66,64.89,11.45
KiIs24200,48 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41716,KiIs24200224,2022/09/25 06:17,5,76,30,,,,,,shared_tap,2612,6,Sunday,19.69,70.87,9.45
KiIs24200,48 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,41781,KiIs24200224,2022/09/26 13:47,6,319,30,,,,,,shared_tap,2612,13,Monday,25.45,74.55,0.00
